Customer_ID,Recency,Frequency,Monetary,Items_Purchased
1652,9,14,228,"Bread, Milk, Banana, Crackers, Coffee"
1653,15,43,161,"Oats, Pork, Milk, Chicken, Yogurt, Bagel"
1654,9,41,301,"Bagel, Tea, Broccoli, Apple, Fish"
1655,22,50,34,"Chips, Nuts, Chicken, Spinach"
1656,1,14,292,"Banana, Butter, Carrot"
1657,29,44,49,"Tea, Butter"
1658,26,28,479,"Cereal, Yogurt, Fish"
1659,15,7,33,"Nuts, Soda"
1660,29,14,272,"Orange, Oats, Broccoli, Yogurt, Soda"
1661,10,35,65,"Yogurt, Orange, Nuts, Pasta, Cheese, Banana"
1662,22,45,271,"Butter, Pork, Orange, Coffee, Tomato"
1663,18,48,227,"Cake, Soda, Cereal, Coffee, Fish, Croissant"
1664,6,50,221,"Orange, Tomato"
1665,3,28,58,"Grapes, Yogurt"
1666,15,42,247,"Butter, Nuts"
1667,12,5,348,"Oats, Rice, Nuts, Fish, Spinach"
1668,19,48,378,"Bread, Juice, Orange, Tomato, Cookies, Chicken"
1669,10,44,301,"Nuts, Tomato, Fish, Juice"
1670,21,10,426,"Carrot, Cereal, Cake"
1671,14,2,139,"Carrot, Pasta, Fish"
1672,23,30,191,"Bagel, Cheese"
1673,9,46,140,"Yogurt, Chicken, Oats, Beef, Rice, Carrot"
1674,15,22,309,"Cheese, Banana"
1675,28,3,51,"Pork, Orange"
1676,10,6,403,"Rice, Beef"
1677,7,5,267,"Croissant, Oats, Soda, Fish"
1678,13,4,18,"Cheese, Broccoli, Milk, Carrot, Yogurt, Beef"
1679,28,12,68,"Rice, Cake, Tea, Butter"
1680,16,17,389,"Cookies, Yogurt"
1681,4,36,348,"Croissant, Apple, Cheese, Pork, Rice"
1682,8,5,246,"Grapes, Yogurt"
1683,13,37,101,"Orange, Cookies, Croissant, Yogurt, Tomato"
1684,19,15,412,"Broccoli, Oats, Spinach, Apple"
1685,12,17,103,"Juice, Bagel, Apple, Butter, Fish"
1686,19,27,441,"Crackers, Rice, Fish"
1687,10,25,211,"Carrot, Oats, Butter, Banana, Bagel"
1688,23,29,33,"Milk, Soda, Cake, Cookies, Beef, Chicken"
1689,10,41,52,"Beef, Soda, Rice"
1690,1,26,223,"Fish, Beef, Tea, Croissant"
1691,27,28,458,"Bread, Grapes, Coffee, Cereal"
1692,22,21,370,"Cheese, Yogurt"
1693,13,2,162,"Beef, Pork, Fish, Cake"
1694,9,25,170,"Cookies, Butter, Bread, Bagel"
1695,1,44,310,"Rice, Oats"
1696,19,8,380,"Bagel, Carrot, Cheese, Butter, Grapes"
1697,28,35,242,"Bread, Pork, Crackers, Tomato, Chicken, Pasta"
1698,22,1,397,"Milk, Chips, Grapes, Bread"
1699,25,42,353,"Juice, Cheese, Carrot, Spinach"
1700,24,47,240,"Oats, Pasta, Cereal, Apple, Beef, Spinach"
1701,2,40,329,"Oats, Chips, Bagel, Cereal, Cheese, Cake"
1702,30,5,423,"Rice, Bagel, Pork, Chicken, Tomato"
1703,20,49,145,"Pork, Chicken"
1704,24,48,184,"Tea, Banana"
1705,16,38,480,"Tomato, Yogurt, Oats, Cereal, Broccoli"
1706,27,3,456,"Orange, Juice, Chips"
1707,29,45,424,"Juice, Banana, Tomato, Bagel, Rice"
1708,29,5,105,"Bread, Carrot"
1709,10,23,118,"Fish, Coffee, Butter"
1710,25,33,104,"Pasta, Yogurt, Soda"
1711,26,7,50,"Croissant, Pork"
1712,8,19,392,"Soda, Butter"
1713,20,44,319,"Cake, Croissant, Grapes, Nuts"
1714,26,20,142,"Rice, Oats, Bread, Cereal, Yogurt, Cheese"
1715,12,39,456,"Butter, Tomato, Bread, Beef, Carrot"
1716,8,6,354,"Coffee, Soda, Bagel, Rice"
1717,21,19,64,"Orange, Rice, Nuts, Milk"
1718,7,49,232,"Juice, Butter, Beef, Milk, Coffee, Broccoli"
1719,20,29,283,"Pork, Cereal"
1720,9,25,19,"Cereal, Croissant, Juice, Apple"
1721,22,26,12,"Croissant, Spinach, Beef, Soda, Oats"
1722,25,43,212,"Broccoli, Beef, Croissant, Spinach, Cookies, Banana"
1723,24,2,69,"Tea, Orange, Nuts, Chicken, Apple, Tomato"
1724,25,31,16,"Yogurt, Broccoli, Cheese, Crackers, Orange"
1725,22,11,97,"Carrot, Croissant"
1726,22,35,345,"Fish, Yogurt, Juice, Banana, Butter, Grapes"
1727,27,15,254,"Grapes, Croissant, Oats, Tea, Cookies, Beef"
1728,5,9,245,"Orange, Soda, Nuts, Apple, Juice, Yogurt"
1729,21,48,364,"Beef, Juice, Tomato, Cheese, Pork"
1730,4,26,217,"Chicken, Grapes, Carrot, Fish"
1731,29,35,454,"Broccoli, Rice"
1732,21,19,346,"Spinach, Bread, Cheese, Orange, Milk, Cereal"
1733,21,41,391,"Cookies, Yogurt, Apple, Bread, Croissant, Juice"
1734,2,10,318,"Grapes, Pork, Chips, Banana, Coffee, Broccoli"
1735,10,20,381,"Coffee, Milk, Carrot, Tomato, Beef, Chicken"
1736,26,44,259,"Broccoli, Beef, Orange"
1737,15,47,165,"Cheese, Rice, Banana, Bread, Coffee, Apple"
1738,2,42,326,"Tea, Rice, Bread, Fish, Butter"
1739,19,24,426,"Bread, Cheese, Tea, Cereal, Cake, Pork"
1740,12,1,325,"Grapes, Crackers"
1741,24,36,194,"Soda, Pork, Fish, Cake, Crackers, Banana"
1742,5,36,363,"Orange, Banana"
1743,3,10,354,"Pork, Milk, Cookies, Juice, Grapes"
1744,30,8,363,"Carrot, Chips"
1745,10,3,355,"Cake, Apple, Soda, Chicken, Pork, Crackers"
1746,11,1,212,"Soda, Nuts"
1747,24,37,421,"Spinach, Oats, Tea, Carrot"
1748,14,39,164,"Cake, Fish"
1749,6,26,54,"Cheese, Apple, Tomato, Broccoli"
1750,7,35,74,"Pork, Beef"
1751,5,36,79,"Cereal, Bread"
1752,26,6,17,"Coffee, Crackers, Oats, Spinach, Broccoli, Tomato"
1753,18,20,107,"Cheese, Broccoli, Cereal, Nuts, Milk, Apple"
1754,29,14,67,"Tea, Cake, Broccoli, Croissant, Rice"
1755,12,48,427,"Pork, Cake, Orange, Chips"
1756,17,48,18,"Juice, Pasta, Apple, Chips, Cereal, Coffee"
1757,17,47,366,"Fish, Spinach, Cookies, Broccoli, Cereal, Beef"
1758,30,23,106,"Beef, Rice, Spinach"
1759,9,14,449,"Chicken, Tomato, Tea, Crackers, Fish, Cheese"
1760,27,27,23,"Cookies, Carrot, Chips, Yogurt"
1761,6,42,117,"Bagel, Coffee"
1762,9,33,256,"Juice, Butter, Fish, Cookies, Chicken, Grapes"
1763,30,10,342,"Grapes, Chicken, Cheese, Crackers"
1764,27,11,84,"Bread, Cereal"
1765,16,12,342,"Fish, Yogurt"
1766,26,15,133,"Beef, Banana, Pork"
1767,10,40,233,"Grapes, Pork, Coffee, Cake"
1768,24,17,441,"Carrot, Soda, Juice, Spinach, Butter, Apple"
1769,28,13,330,"Milk, Yogurt, Butter, Spinach, Coffee"
1770,11,8,449,"Carrot, Juice, Yogurt, Tomato"
1771,26,12,414,"Chicken, Broccoli, Fish, Oats, Pork"
1772,4,43,285,"Chips, Fish"
1773,15,37,107,"Soda, Milk, Spinach, Chips"
1774,3,4,54,"Nuts, Oats, Rice, Cookies, Butter"
1775,5,49,164,"Rice, Beef, Tea, Chicken, Soda, Bagel"
1776,25,36,404,"Butter, Fish, Coffee"
1777,8,30,247,"Nuts, Carrot, Beef"
1778,28,42,85,"Coffee, Juice, Pork, Cookies, Tomato"
1779,22,36,252,"Cake, Beef"
1780,24,5,226,"Crackers, Orange, Yogurt, Milk"
1781,22,19,21,"Soda, Juice, Bagel, Tea, Tomato"
1782,13,43,69,"Rice, Fish, Cereal"
1783,28,5,95,"Spinach, Beef, Coffee, Chips, Bread"
1784,26,17,472,"Butter, Cake, Croissant, Juice, Broccoli"
1785,18,7,88,"Croissant, Nuts"
1786,12,13,388,"Carrot, Broccoli, Beef, Oats, Chips, Apple"
1787,3,47,369,"Milk, Cake"
1788,26,38,237,"Beef, Cereal, Oats, Coffee, Apple"
1789,13,32,258,"Juice, Crackers"
1790,1,22,251,"Milk, Broccoli, Rice, Coffee, Pork"
1791,9,23,20,"Soda, Fish, Bread, Tea"
1792,18,9,450,"Soda, Yogurt"
1793,4,43,240,"Carrot, Orange, Cereal"
1794,15,42,309,"Orange, Fish, Crackers, Chicken"
1795,12,16,134,"Yogurt, Orange, Broccoli, Juice, Pork, Chips"
1796,22,7,113,"Nuts, Carrot, Juice"
1797,24,19,160,"Coffee, Bagel, Orange, Chips"
1798,22,40,301,"Nuts, Broccoli, Yogurt, Cheese"
1799,9,5,434,"Carrot, Spinach, Nuts, Tomato, Pasta"
1800,19,13,436,"Tea, Apple, Bread, Bagel"
1801,13,21,210,"Apple, Tea, Rice"
1802,27,32,36,"Oats, Croissant, Rice, Beef"
1803,21,29,180,"Grapes, Tomato, Soda"
1804,12,22,14,"Soda, Butter, Apple, Chicken, Bread"
1805,4,40,62,"Crackers, Milk, Yogurt, Bread, Chicken"
1806,22,43,332,"Cheese, Carrot, Cookies"
1807,8,20,443,"Cheese, Chicken, Orange"
1808,16,45,375,"Tea, Broccoli, Orange, Cookies"
1809,1,38,231,"Spinach, Milk, Cheese"
1810,20,10,222,"Bread, Beef"
1811,29,37,444,"Cereal, Tomato, Bread, Fish, Crackers"
1812,18,37,263,"Broccoli, Carrot, Nuts"
1813,11,24,387,"Carrot, Fish, Yogurt, Banana"
1814,30,21,306,"Nuts, Crackers, Cheese, Grapes, Spinach, Fish"
1815,20,28,315,"Rice, Cake, Milk"
1816,8,11,384,"Grapes, Bagel, Tea, Pasta"
1817,21,1,293,"Carrot, Fish, Broccoli, Nuts, Apple, Beef"
1818,3,21,158,"Fish, Tomato, Carrot, Pasta, Chicken, Bread"
1819,21,16,28,"Yogurt, Tea, Soda, Grapes, Tomato, Crackers"
1820,27,15,259,"Cereal, Cake, Broccoli"
1821,15,46,214,"Coffee, Carrot, Chicken, Orange, Cheese"
1822,30,48,258,"Chicken, Carrot"
1823,23,42,272,"Broccoli, Coffee, Banana"
1824,10,28,312,"Orange, Tomato, Oats, Croissant, Carrot, Bagel"
1825,21,18,381,"Cake, Tea, Bagel"
1826,14,24,323,"Oats, Milk, Apple, Pork, Croissant, Tomato"
1827,4,9,488,"Juice, Yogurt, Banana"
1828,5,44,357,"Tea, Bagel, Cheese"
1829,2,47,473,"Milk, Juice"
1830,2,22,428,"Juice, Milk, Butter"
1831,10,31,454,"Chicken, Pasta"
1832,16,30,259,"Chicken, Bagel, Cheese, Butter, Cereal"
1833,4,29,128,"Bagel, Milk, Croissant, Tomato, Apple"
1834,4,23,375,"Chicken, Croissant, Tomato, Yogurt"
1835,8,50,41,"Tomato, Chips, Grapes"
1836,29,20,280,"Yogurt, Cereal"
1837,18,32,19,"Pork, Coffee, Apple, Chips"
1838,5,36,226,"Pork, Chips, Cake, Cheese"
1839,13,7,305,"Apple, Butter"
1840,15,12,171,"Beef, Juice, Milk, Nuts, Broccoli"
1841,12,42,293,"Chicken, Rice, Bread, Cookies"
1842,22,39,42,"Cheese, Fish"
1843,24,6,147,"Chicken, Fish, Broccoli, Croissant, Bread"
1844,23,18,467,"Beef, Nuts"
1845,18,9,341,"Croissant, Orange, Tomato, Milk"
1846,14,35,223,"Chips, Cake, Beef, Broccoli, Cereal"
1847,19,13,465,"Milk, Nuts"
1848,24,17,252,"Apple, Banana, Cereal, Broccoli, Cake, Tea"
1849,24,47,69,"Tea, Apple, Broccoli, Nuts, Tomato, Fish"
1850,5,41,263,"Beef, Croissant, Apple, Spinach, Orange, Oats"
1851,29,5,328,"Orange, Fish"
1852,14,47,490,"Bagel, Grapes, Carrot, Cookies, Rice, Chips"
1853,21,5,340,"Bread, Nuts, Butter, Fish, Juice"
1854,4,2,187,"Pasta, Bread, Chicken, Butter"
1855,27,33,239,"Grapes, Bread, Milk, Cheese, Cereal, Banana"
1856,16,41,367,"Pasta, Juice, Chicken, Milk"
1857,20,2,233,"Croissant, Milk, Nuts, Coffee"
1858,14,38,20,"Pasta, Nuts"
1859,9,38,92,"Chips, Bagel, Pasta, Oats"
1860,2,26,157,"Tomato, Croissant, Coffee, Oats, Chicken"
1861,23,50,381,"Juice, Beef, Cheese, Yogurt, Broccoli, Cookies"
1862,12,38,108,"Tea, Coffee, Cheese, Spinach, Crackers, Tomato"
1863,7,14,250,"Coffee, Fish, Broccoli, Juice, Soda"
1864,15,3,186,"Cereal, Cookies, Bread"
1865,15,36,234,"Yogurt, Carrot, Nuts, Broccoli, Coffee"
1866,8,17,128,"Crackers, Tomato"
1867,28,35,269,"Oats, Cheese, Chips, Fish"
1868,12,35,122,"Coffee, Milk, Fish, Tomato, Bread, Pasta"
1869,4,31,310,"Oats, Milk, Butter, Yogurt"
1870,22,42,475,"Beef, Orange"
1871,12,50,360,"Pork, Broccoli, Yogurt, Pasta"
1872,18,10,183,"Banana, Coffee, Broccoli"
1873,29,24,481,"Juice, Soda, Chips, Broccoli, Milk"
1874,21,26,318,"Croissant, Oats"
1875,12,15,446,"Juice, Croissant, Crackers, Coffee, Pasta, Orange"
1876,2,50,441,"Croissant, Coffee, Pork"
1877,13,38,376,"Chicken, Nuts"
1878,9,47,346,"Cereal, Bread"
1879,7,19,249,"Crackers, Yogurt"
1880,4,9,77,"Bagel, Nuts"
1881,28,30,462,"Juice, Pasta"
1882,27,33,160,"Croissant, Chips"
1883,15,33,380,"Fish, Croissant, Cheese"
1884,3,6,374,"Orange, Rice, Yogurt, Coffee"
1885,22,26,209,"Cheese, Pasta, Bread"
1886,7,24,223,"Chips, Milk, Cereal, Carrot, Croissant"
1887,21,33,436,"Spinach, Broccoli, Crackers, Soda, Pasta, Tea"
1888,21,1,491,"Tea, Pasta, Pork"
1889,20,43,354,"Banana, Fish, Cereal, Oats, Juice, Bread"
1890,1,16,344,"Carrot, Coffee, Grapes, Chicken, Yogurt, Banana"
1891,2,40,386,"Tea, Cereal"
1892,26,44,194,"Spinach, Croissant, Banana"
1893,11,11,417,"Cheese, Carrot"
1894,8,49,251,"Cheese, Tea, Crackers, Beef"
1895,5,33,419,"Juice, Bread, Pasta"
1896,26,9,442,"Banana, Nuts, Rice, Carrot"
1897,19,29,92,"Grapes, Soda, Fish, Bread, Banana, Carrot"
1898,7,11,328,"Beef, Broccoli"
1899,3,12,116,"Fish, Butter, Nuts, Banana, Orange, Cake"
1900,27,37,154,"Orange, Crackers, Coffee, Rice, Tea, Broccoli"
1901,25,37,363,"Apple, Broccoli, Tea, Croissant, Soda, Beef"
1902,18,43,393,"Chicken, Spinach, Beef"
1903,7,10,54,"Yogurt, Cookies, Rice"
1904,19,48,351,"Broccoli, Yogurt, Beef, Nuts, Rice"
1905,7,47,257,"Cookies, Juice, Cheese, Cereal, Apple, Croissant"
1906,27,31,76,"Juice, Milk, Cheese"
1907,28,23,98,"Cookies, Rice, Chicken, Soda, Yogurt, Butter"
1908,8,3,112,"Spinach, Butter, Cake, Orange, Croissant"
1909,11,15,90,"Pasta, Chicken"
1910,25,49,320,"Butter, Tea"
1911,5,32,261,"Tomato, Rice, Chicken, Yogurt"
1912,26,15,61,"Soda, Butter, Beef"
1913,29,5,416,"Nuts, Pasta, Bagel, Soda, Pork, Coffee"
1914,20,17,222,"Juice, Milk"
1915,1,24,492,"Coffee, Juice"
1916,9,15,262,"Chips, Crackers, Yogurt, Milk, Soda"
1917,28,3,165,"Yogurt, Croissant, Chips, Bagel, Cookies"
1918,5,43,130,"Juice, Crackers, Carrot"
1919,5,14,117,"Cookies, Cheese, Rice, Tomato, Oats"
1920,18,34,295,"Rice, Apple"
1921,9,24,34,"Pasta, Yogurt, Crackers"
1922,26,25,19,"Nuts, Chips, Milk, Bagel, Cookies, Chicken"
1923,6,31,193,"Yogurt, Milk"
1924,4,30,461,"Tomato, Banana, Spinach, Milk, Bagel"
1925,22,3,143,"Broccoli, Crackers"
1926,28,3,192,"Cheese, Banana, Fish"
1927,1,42,356,"Tomato, Bread"
1928,5,21,91,"Spinach, Cake"
1929,1,7,99,"Cookies, Juice, Crackers"
1930,12,46,433,"Grapes, Nuts, Cookies, Tea"
1931,26,34,450,"Nuts, Chicken"
1932,26,41,467,"Cheese, Yogurt"
1933,8,18,267,"Oats, Milk, Butter, Beef, Fish"
1934,19,48,26,"Yogurt, Cheese, Broccoli, Apple, Crackers, Orange"
1935,11,17,423,"Carrot, Cheese, Grapes, Cereal, Broccoli"
1936,1,38,42,"Banana, Apple, Tomato"
1937,6,35,182,"Nuts, Orange, Butter, Milk"
1938,9,37,230,"Oats, Pasta, Chicken, Soda, Cookies"
1939,2,12,68,"Milk, Banana, Soda, Crackers"
1940,5,25,326,"Bread, Oats"
1941,24,42,126,"Chicken, Chips, Carrot"
1942,14,25,71,"Beef, Juice, Tomato"
1943,17,24,297,"Pasta, Carrot"
1944,4,38,124,"Yogurt, Juice, Tea"
1945,24,42,259,"Orange, Spinach, Cookies"
1946,3,5,142,"Bread, Milk"
1947,16,34,184,"Cheese, Pork"
1948,15,17,411,"Crackers, Grapes"
1949,25,25,191,"Pork, Carrot"
1950,12,15,403,"Milk, Tea, Bagel"
1951,17,34,33,"Chicken, Beef"
1952,19,26,404,"Orange, Coffee, Milk, Tomato, Cookies"
1953,4,23,459,"Cookies, Rice, Chips, Juice, Croissant"
1954,15,23,295,"Fish, Spinach, Soda"
1955,17,32,146,"Cheese, Orange, Grapes, Pork, Juice"
1956,8,31,468,"Tea, Pasta"
1957,20,39,87,"Crackers, Juice, Bread, Carrot"
1958,2,1,446,"Pasta, Butter, Coffee, Milk, Rice"
1959,24,33,363,"Croissant, Crackers"
1960,26,9,457,"Orange, Milk, Juice"
1961,30,29,273,"Fish, Soda, Cake"
1962,28,11,319,"Soda, Cheese, Juice, Carrot, Beef, Yogurt"
1963,22,15,352,"Oats, Nuts, Milk, Cookies, Juice, Tomato"
1964,17,5,63,"Fish, Cake"
1965,10,33,371,"Fish, Banana"
1966,15,42,35,"Nuts, Soda, Broccoli, Pasta, Cheese, Oats"
1967,21,18,484,"Chips, Tomato, Nuts, Orange, Crackers, Grapes"
1968,1,14,494,"Cake, Chicken, Cheese"
1969,2,10,234,"Cookies, Grapes"
1970,16,12,419,"Banana, Bread, Chicken, Tea, Cereal"
1971,28,11,244,"Broccoli, Cookies, Spinach"
1972,13,24,440,"Cake, Coffee"
1973,14,39,396,"Cereal, Soda, Milk"
1974,22,46,66,"Juice, Banana"
1975,4,8,64,"Tomato, Broccoli, Bread, Chips, Pork, Bagel"
1976,16,43,410,"Tea, Yogurt, Carrot"
1977,23,15,322,"Broccoli, Oats"
1978,30,27,322,"Banana, Coffee, Bagel, Bread"
1979,15,22,410,"Nuts, Apple, Milk, Coffee, Cheese"
1980,3,47,449,"Yogurt, Broccoli, Tea"
1981,29,8,495,"Coffee, Rice, Oats"
1982,3,31,62,"Coffee, Cake, Grapes, Nuts"
1983,11,44,431,"Cheese, Coffee, Croissant"
1984,20,31,297,"Cookies, Yogurt, Pork, Carrot, Beef"
1985,5,31,31,"Milk, Yogurt, Crackers"
1986,3,14,269,"Orange, Pasta, Pork, Oats, Rice, Fish"
1987,5,38,63,"Beef, Cake, Orange, Coffee"
1988,9,11,95,"Butter, Soda"
1989,20,42,332,"Croissant, Banana, Cookies, Rice, Pork, Pasta"
1990,21,27,70,"Cereal, Spinach"
1991,19,2,455,"Cheese, Soda, Banana, Bagel, Butter"
1992,18,16,115,"Grapes, Broccoli, Bread, Chicken"
1993,23,3,476,"Soda, Tea, Croissant, Apple, Bagel"
1994,11,9,195,"Oats, Milk, Yogurt, Nuts, Beef"
1995,13,37,90,"Nuts, Pork, Banana, Cereal, Apple, Orange"
1996,20,38,382,"Chicken, Orange"
1997,17,11,159,"Tea, Croissant, Beef, Nuts, Yogurt"
1998,10,9,372,"Tomato, Carrot, Spinach, Cheese"
1999,15,41,236,"Fish, Beef, Apple, Spinach, Orange"
2000,17,33,400,"Pork, Juice, Milk, Tea, Chips, Spinach"
2001,20,3,269,"Soda, Pasta, Apple, Coffee, Chicken"
2002,14,37,265,"Fish, Bagel, Croissant"
2003,4,10,385,"Tea, Carrot, Banana, Pork"
2004,26,4,455,"Cookies, Chips, Broccoli"
2005,23,11,60,"Cake, Cheese, Oats"
2006,4,17,88,"Cake, Nuts, Spinach, Banana, Bread, Chips"
2007,28,12,341,"Spinach, Croissant, Chicken"
2008,21,34,196,"Orange, Apple, Cookies, Grapes"
2009,21,26,181,"Tomato, Pasta, Juice"
2010,29,39,429,"Yogurt, Nuts, Grapes, Orange"
2011,25,37,80,"Carrot, Apple, Cheese"
2012,18,41,72,"Bread, Croissant, Nuts"
2013,24,2,444,"Oats, Apple, Milk, Juice, Nuts, Coffee"
2014,28,47,113,"Pasta, Chicken, Broccoli, Oats"
2015,7,47,234,"Pasta, Beef, Broccoli, Cookies"
2016,14,43,222,"Nuts, Grapes, Fish"
2017,15,19,403,"Cereal, Broccoli, Beef, Chicken"
2018,29,6,403,"Chicken, Cereal, Beef, Cheese, Banana, Cake"
2019,8,14,13,"Coffee, Croissant, Juice, Cookies"
2020,14,29,135,"Nuts, Butter, Milk, Cookies"
2021,11,39,437,"Spinach, Carrot, Cheese, Pork, Soda, Croissant"
2022,27,31,424,"Tea, Chips, Nuts, Chicken, Beef"
2023,15,31,252,"Rice, Juice, Bagel, Grapes"
2024,13,11,184,"Pasta, Broccoli"
2025,14,15,156,"Grapes, Nuts, Bagel"
2026,24,27,268,"Juice, Chicken, Bagel, Tomato"
2027,4,39,97,"Carrot, Apple"
2028,11,10,53,"Soda, Pork, Bagel"
2029,14,38,146,"Chips, Spinach, Banana, Yogurt"
2030,11,50,200,"Pork, Orange, Pasta, Cake, Butter"
2031,22,12,376,"Bagel, Oats"
2032,9,40,396,"Crackers, Pasta, Croissant, Bread, Yogurt, Cheese"
2033,12,43,222,"Rice, Croissant, Broccoli, Chips"
2034,5,33,194,"Banana, Nuts, Broccoli"
2035,22,17,332,"Fish, Pasta, Carrot"
2036,30,11,350,"Oats, Yogurt, Bagel, Apple"
2037,16,47,135,"Butter, Pork, Cookies"
2038,3,44,87,"Orange, Rice, Pasta"
2039,3,22,395,"Coffee, Fish, Beef, Chips, Pork"
2040,27,30,395,"Apple, Pasta, Milk"
2041,3,39,281,"Broccoli, Yogurt"
2042,3,38,225,"Crackers, Tea"
2043,14,5,413,"Bread, Butter, Nuts, Chips, Cheese"
2044,4,15,126,"Butter, Tea"
2045,24,25,80,"Juice, Coffee, Bread, Spinach, Chips"
2046,24,25,420,"Apple, Bagel, Fish, Butter, Spinach"
2047,12,9,229,"Bagel, Banana, Beef"
2048,26,7,221,"Croissant, Grapes, Oats, Butter, Cake, Yogurt"
2049,5,2,480,"Chicken, Crackers, Tea"
2050,18,13,219,"Beef, Croissant, Pasta, Nuts, Milk, Spinach"
2051,2,34,469,"Oats, Grapes, Crackers"
2052,19,33,244,"Nuts, Crackers, Banana"
2053,18,44,497,"Tea, Soda, Rice"
2054,18,27,446,"Apple, Juice, Milk"
2055,11,10,274,"Nuts, Cereal, Orange, Crackers"
2056,22,39,416,"Coffee, Orange, Fish"
2057,4,7,359,"Croissant, Crackers, Cheese, Cereal, Beef"
2058,14,12,195,"Yogurt, Pasta"
2059,12,31,493,"Juice, Chicken"
2060,28,40,25,"Oats, Beef, Yogurt, Chicken, Carrot, Cereal"
2061,22,39,236,"Apple, Chicken, Cheese"
2062,25,3,84,"Milk, Oats"
2063,14,35,404,"Tea, Beef"
2064,28,33,15,"Crackers, Orange"
2065,30,49,377,"Juice, Crackers, Cheese, Fish, Grapes, Cookies"
2066,24,8,422,"Carrot, Beef, Cereal, Apple, Chips"
2067,2,6,274,"Carrot, Coffee, Tea, Banana, Soda"
2068,10,31,493,"Butter, Chips, Yogurt, Chicken, Spinach, Tea"
2069,20,43,45,"Tea, Crackers, Juice, Beef"
2070,10,9,53,"Chicken, Juice"
2071,12,39,183,"Cookies, Cake, Juice, Chips, Butter, Apple"
2072,4,35,171,"Cereal, Grapes, Bread"
2073,19,1,215,"Yogurt, Broccoli"
2074,17,50,405,"Oats, Broccoli, Cake, Grapes, Milk"
2075,7,44,94,"Chips, Orange, Spinach, Bagel, Tea"
2076,5,42,232,"Bread, Orange"
2077,22,28,41,"Juice, Beef, Yogurt, Tomato, Orange"
2078,16,34,211,"Cereal, Cookies, Juice, Apple, Cheese, Soda"
2079,8,27,398,"Cereal, Cheese, Nuts, Chips"
2080,28,24,28,"Bread, Juice, Nuts, Croissant"
2081,4,3,348,"Broccoli, Bread, Cookies, Fish, Butter"
2082,12,45,482,"Croissant, Tomato, Nuts, Apple, Cereal, Cake"
2083,28,34,338,"Chips, Orange, Broccoli, Grapes, Juice, Beef"
2084,18,28,87,"Yogurt, Cereal, Milk"
2085,12,15,472,"Butter, Carrot, Soda"
2086,4,31,304,"Soda, Milk, Bread, Oats, Cake"
2087,25,50,39,"Croissant, Tea, Spinach"
2088,9,25,333,"Apple, Grapes"
2089,19,23,375,"Beef, Pasta, Cheese, Cereal, Banana"
2090,8,38,419,"Soda, Fish"
2091,26,48,348,"Cereal, Orange, Croissant, Juice, Coffee"
2092,14,49,458,"Chicken, Butter, Pasta, Cookies, Cereal"
2093,28,45,276,"Pork, Juice, Bagel, Oats, Chips, Cake"
2094,18,37,161,"Spinach, Cake, Yogurt, Oats, Cheese, Chips"
2095,25,7,224,"Cookies, Spinach, Apple, Butter, Juice"
2096,27,28,215,"Bagel, Tea, Cheese"
2097,20,9,463,"Bagel, Bread, Crackers"
2098,20,17,358,"Crackers, Oats"
2099,22,31,368,"Broccoli, Tomato, Pasta, Cereal, Milk"
2100,21,50,293,"Milk, Coffee"
2101,18,15,457,"Pasta, Beef, Spinach, Fish, Oats"
2102,1,6,165,"Spinach, Rice, Croissant, Pork, Apple"
2103,20,19,379,"Crackers, Fish, Cheese, Carrot, Cookies"
2104,30,39,390,"Butter, Pork"
2105,22,35,170,"Crackers, Chips, Orange"
2106,27,27,475,"Apple, Cheese, Chicken, Broccoli, Fish"
2107,23,17,186,"Juice, Cereal, Orange, Pasta, Cheese, Yogurt"
2108,9,13,14,"Crackers, Bread, Tomato, Oats, Apple, Bagel"
2109,1,1,433,"Banana, Yogurt, Nuts, Pasta"
2110,6,46,153,"Juice, Nuts"
2111,9,48,470,"Bagel, Soda, Pasta, Pork"
2112,23,1,280,"Fish, Spinach, Grapes"
2113,25,37,322,"Chips, Tomato"
2114,10,34,481,"Cookies, Spinach, Apple, Juice, Tea, Banana"
2115,30,8,85,"Grapes, Spinach, Cookies, Carrot, Tomato"
2116,11,34,368,"Spinach, Carrot, Bread"
2117,12,1,216,"Bagel, Beef, Grapes, Carrot"
2118,1,25,238,"Rice, Tomato, Orange, Broccoli"
2119,6,42,339,"Carrot, Butter, Soda, Tea, Orange"
2120,28,14,115,"Cookies, Pork"
2121,5,45,464,"Cereal, Banana, Broccoli"
2122,19,21,288,"Grapes, Soda"
2123,22,27,329,"Milk, Rice"
2124,13,24,413,"Yogurt, Juice, Bagel"
2125,3,7,326,"Cheese, Cereal, Chips, Spinach, Crackers"
2126,5,10,343,"Tomato, Pork, Nuts"
2127,24,28,236,"Cereal, Coffee, Cheese, Grapes"
2128,21,42,367,"Cheese, Spinach"
2129,1,38,186,"Fish, Spinach, Chicken, Bread"
2130,3,17,464,"Orange, Yogurt, Butter"
2131,24,17,425,"Crackers, Cake, Coffee"
2132,17,35,410,"Banana, Pasta"
2133,7,28,342,"Beef, Crackers, Apple, Cookies"
2134,13,37,217,"Cookies, Chips, Oats, Pork, Grapes, Milk"
2135,14,24,407,"Fish, Beef, Cheese, Tomato, Spinach, Cake"
2136,15,40,111,"Carrot, Nuts"
